customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,PaperlessBilling_Yes,Churn_Yes,tenure_group,AvgMonthlySpend,LongTermContract,isNewCustomer,MultipleServices,LowSpender
9548-LERKT,No,24,19.75,483.15,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,13-24,20.131249999999998,1,0,0,1
6576-FBXOJ,No,17,54.6,934.8,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,13-24,54.98823529411764,1,0,0,1
4310-KEDTB,No,26,29.8,786.5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,25-48,30.25,0,0,0,1
7254-IQWOZ,No,1,69.65,69.65,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,0-12,69.65,0,0,1,1
2474-BRUCM,Yes,40,101.85,4086.3,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,25-48,102.1575,0,0,1,0
4062-HBMOS,No,52,103.05,5364.8,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,49-72,103.16923076923078,0,0,1,0
0742-NXBGR,No,1,82.3,82.3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0-12,82.3,0,0,1,0
2676-ISHSF,No,1,20.3,20.3,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0-12,20.3,0,0,0,1
9236-NDUCW,No,21,35.1,770.4,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13-24,36.68571428571428,1,0,0,1
4753-PADAS,No,67,105.7,6816.95,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,49-72,101.7455223880597,1,0,1,0
6103-QCKFX,No,44,56.25,2419.55,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,25-48,54.98977272727273,0,0,0,1
7781-EWARA,No,70,60.35,4138.7,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,False,49-72,59.12428571428571,1,0,0,1
6110-OHIHY,No,3,79.25,267.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,0-12,89.2,0,0,1,0
7018-FPXHH,No,56,59.8,3457.45,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,49-72,61.740178571428565,1,0,0,1
5889-LFOLL,No,13,84.6,1115.2,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,13-24,85.78461538461539,0,0,1,0
5708-EVONK,No,58,93.4,5435.6,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,49-72,93.71724137931035,0,0,1,0
8708-XPXHZ,No,42,94.2,4186.3,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,25-48,99.67380952380952,0,0,1,0
0616-ATFGB,Yes,1,25.05,25.05,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,0-12,25.05,0,0,0,1
0572-ZJKLT,No,46,99.65,4630.2,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,25-48,100.65652173913043,1,0,1,0
5135-RDDQL,No,63,50.65,3221.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,49-72,51.13095238095238,1,0,0,1
1353-LJWEM,No,11,60.9,688.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,0-12,62.59090909090909,0,0,0,1
1794-SWWKL,No,15,59.65,867.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,False,13-24,57.806666666666665,0,0,0,1
6166-YIPFO,No,72,64.7,4746.05,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,True,False,49-72,65.91736111111112,1,0,0,1
7016-BPGEU,No,29,25.1,712.85,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,25-48,24.58103448275862,0,0,0,1
6876-ADESB,No,1,48.95,48.95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,0-12,48.95,0,0,0,1
9332-GYWLO,No,6,54.85,355.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,0-12,59.18333333333334,0,0,0,1
1963-SVUCV,No,1,45.3,45.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0-12,45.3,0,0,0,1
4184-VODJZ,No,63,91.35,5764.7,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,49-72,91.5031746031746,1,0,1,0
0220-EBGCE,No,2,85.85,167.3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,0-12,83.65,0,0,1,0
1092-WPIVQ,No,18,25.1,428.45,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,13-24,23.802777777777777,1,0,0,1
7233-IOQNP,No,43,34.0,1505.35,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,25-48,35.00813953488372,0,0,0,1
2834-JKOOW,No,15,45.9,693.45,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,13-24,46.230000000000004,1,0,0,1
2754-VDLTR,No,10,95.2,930.4,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,0-12,93.03999999999999,0,0,1,0
2400-FEQME,No,55,20.5,1177.95,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,49-72,21.417272727272728,1,0,0,1
3190-XFANI,No,49,100.6,5069.65,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,49-72,103.46224489795918,1,0,1,0
7551-DACSP,No,6,55.3,324.25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,0-12,54.041666666666664,0,0,0,1
4957-SREEC,No,70,20.35,1458.1,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,49-72,20.83,1,0,0,1
7235-NXZCP,Yes,2,74.85,156.4,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,0-12,78.2,0,0,1,1
0230-UBYPQ,Yes,63,36.1,2298.9,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,49-72,36.490476190476194,1,0,0,1
4923-ADWXJ,No,25,65.8,1679.65,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,25-48,67.186,0,0,0,1
1763-KUAAW,Yes,18,20.35,369.6,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,13-24,20.533333333333335,1,0,0,1
1104-TNLZA,Yes,28,105.8,2998.0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,True,True,False,25-48,107.07142857142857,0,0,1,0
5195-KPUNQ,Yes,53,96.75,5206.55,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,49-72,98.23679245283019,1,0,1,0
0520-FDVVT,No,35,102.35,3626.1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,25-48,103.60285714285715,1,0,1,0
3439-GVUSX,No,1,24.4,24.4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0-12,24.4,0,0,0,1
1444-VVSGW,No,70,115.65,7968.85,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,False,True,49-72,113.84071428571428,1,0,1,0
5712-PTIWW,No,2,79.85,152.45,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,0-12,76.225,0,0,1,1
5949-HGVJL,No,26,73.05,1959.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,25-48,75.36538461538461,0,0,0,1
5203-XEHAX,No,34,64.35,2053.05,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,25-48,60.38382352941177,1,0,0,1
1635-HDGFT,No,19,20.5,398.55,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,13-24,20.976315789473684,1,0,0,1
3315-TOTBP,No,15,76.0,1130.85,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,13-24,75.39,0,0,1,1
8050-XGRVL,No,62,54.75,3425.35,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,49-72,55.247580645161285,1,0,0,1
6661-HBGWL,Yes,42,104.75,4323.45,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,25-48,102.93928571428572,0,0,1,0
1518-VOWAV,No,9,74.65,703.55,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,0-12,78.17222222222222,0,0,0,1
9828-QHFBK,No,24,51.15,1275.7,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,13-24,53.15416666666667,0,0,0,1
3908-MKIMJ,Yes,68,41.95,2965.75,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,49-72,43.6139705882353,1,0,0,1
5012-YSPJJ,No,31,54.35,1647.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,25-48,53.12903225806452,0,0,0,1
5909-ECHUI,No,1,56.25,56.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,0-12,56.25,0,0,0,1
1309-BXVOQ,No,21,106.1,2249.95,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,13-24,107.14047619047618,0,0,1,0
6728-VOIFY,No,63,96.0,6109.75,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,49-72,96.98015873015873,1,0,1,0
9317-WZPGV,Yes,2,79.75,159.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,0-12,79.7,0,0,1,0
4891-NLUBA,No,61,61.45,3751.15,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,49-72,61.49426229508197,1,0,0,1
2856-HYAPG,No,1,68.65,68.65,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0-12,68.65,0,0,1,1
8969-PRHFK,No,18,19.65,411.25,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,13-24,22.84722222222222,1,0,0,1
0661-KQHNK,No,6,19.0,105.5,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0-12,17.583333333333332,1,0,0,1
8709-KRDVL,No,33,100.0,3320.6,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,25-48,100.62424242424242,0,0,1,0
4488-PSYCG,No,16,20.25,327.45,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,13-24,20.465625,0,0,0,1
1427-VERSM,No,56,98.7,5669.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,49-72,101.24107142857143,0,0,1,0
9801-NOSHQ,No,23,19.8,465.45,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,13-24,20.23695652173913,1,0,0,1
6339-YPSAH,No,9,73.8,704.3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,0-12,78.25555555555555,0,0,1,1
3621-CEOVK,Yes,14,100.2,1369.8,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,13-24,97.84285714285714,0,0,1,0
6906-ANDWJ,No,15,74.9,1107.25,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,13-24,73.81666666666666,0,0,1,1
2159-TURXX,No,5,20.05,95.55,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0-12,19.11,0,0,0,1
1548-FEHVL,No,61,106.2,6375.2,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,True,True,False,49-72,104.51147540983607,0,0,1,0
3795-CAWEX,No,70,116.55,8152.3,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False,49-72,116.46142857142857,1,0,1,0
6215-NQCPY,No,15,99.7,1566.75,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,13-24,104.45,0,0,1,0
5647-URDKA,No,8,19.7,130.25,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,0-12,16.28125,1,0,0,1
2229-DPMBI,No,8,19.5,162.15,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0-12,20.26875,1,0,0,1
9626-WEQRM,No,4,29.15,110.05,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0-12,27.5125,0,0,0,1
2188-SXWVT,No,34,55.0,1885.15,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25-48,55.44558823529412,1,0,0,1
6258-PVZWJ,No,68,90.8,6302.85,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,False,49-72,92.68897058823529,1,0,0,0
1094-BKOSX,No,45,51.0,2264.5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,25-48,50.32222222222222,1,0,0,1
6969-MVBAI,Yes,9,90.1,816.8,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,0-12,90.75555555555555,0,0,1,0
2978-XXSOG,No,22,59.05,1253.5,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,13-24,56.97727272727273,0,0,0,1
2342-CKIAO,No,2,20.3,41.2,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0-12,20.6,0,0,0,1
6953-PBDIN,No,70,72.95,5265.55,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,49-72,75.22214285714286,1,0,0,1
3898-BSJYF,No,10,73.55,693.3,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,0-12,69.33,1,0,0,1
3938-YFPXD,No,72,84.3,5997.1,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,49-72,83.29305555555555,1,0,0,0
7696-AMHOD,No,49,78.0,3824.2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,49-72,78.04489795918367,1,0,0,1
2453-SAFNS,Yes,54,72.1,3886.05,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,49-72,71.96388888888889,1,0,0,1
9558-IHEZX,No,71,106.75,7283.25,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,49-72,102.58098591549296,1,0,1,0
9617-UDPEU,No,22,19.25,412.55,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,13-24,18.75227272727273,1,0,0,1
6340-DACFT,No,50,20.55,1070.25,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,49-72,21.405,1,0,0,1
4955-VCWBI,No,43,20.0,817.95,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,25-48,19.022093023255817,1,0,0,1
6813-GZQCG,No,45,24.65,1171.3,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,25-48,26.028888888888886,1,0,0,1
7426-GSWPO,Yes,64,103.5,6548.65,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,49-72,102.32265625,0,0,1,0
3389-KTRXV,No,23,23.85,625.65,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,13-24,27.202173913043477,1,0,0,1
3118-UHVVQ,No,68,25.8,1911.5,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,49-72,28.110294117647058,1,0,0,1
1031-IIDEO,No,1,70.85,70.85,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0-12,70.85,0,0,1,1
5832-XKAES,No,2,69.8,134.7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,0-12,67.35,0,0,1,1
3205-MXZRA,No,26,59.45,1507.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,25-48,57.96153846153846,1,0,0,1
4701-AHWMW,No,55,54.55,2978.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,49-72,54.150909090909096,0,0,0,1
8317-BVKSO,No,14,20.05,299.3,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,13-24,21.37857142857143,0,0,0,1
5702-KVQRD,No,71,82.55,5832.65,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,49-72,82.14999999999999,1,0,0,0
0083-PIVIK,No,64,81.25,5567.55,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,49-72,86.99296875,1,0,0,0
9210-IAHGH,No,7,70.75,450.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,0-12,64.4,0,0,0,1
6169-PGNCD,No,57,74.3,4166.35,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,49-72,73.09385964912282,1,0,0,1
0023-XUOPT,No,13,94.1,1215.6,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,13-24,93.5076923076923,0,0,1,0
4592-IWTJI,No,3,29.7,91.7,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0-12,30.566666666666666,0,0,0,1
4909-JOUPP,Yes,72,109.7,7898.45,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,False,False,49-72,109.70069444444444,1,0,1,0
4657-FWVFY,No,40,96.35,3915.4,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,25-48,97.885,0,0,1,0
2257-BOVXD,No,14,66.6,979.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,13-24,69.96428571428571,0,0,0,1
7729-JTEEC,No,2,44.5,90.05,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,0-12,45.025,0,0,0,1
7632-MNYOY,Yes,66,110.9,7432.05,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,49-72,112.60681818181818,1,0,1,0
6518-LGAOV,No,38,105.0,4026.4,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,25-48,105.9578947368421,0,0,1,0
7242-QZLXF,No,1,25.3,25.3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,0-12,25.3,0,0,0,1
4576-CSAJH,No,22,55.15,1193.05,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,13-24,54.22954545454545,1,0,0,1
1000-AJSLD,No,1,20.1,20.1,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,0-12,20.1,0,0,0,1
9696-RMYBA,No,5,80.1,398.55,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,0-12,79.71000000000001,0,0,1,0
8690-UPCZI,No,29,69.05,1958.45,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,25-48,67.53275862068966,1,0,0,1
1062-LHZOD,No,1,69.9,69.9,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,0-12,69.9,0,0,1,1
9770-LXDBK,No,3,20.4,63.15,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0-12,21.05,0,0,0,1
4086-WITJG,No,71,19.7,1301.1,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,49-72,18.325352112676054,1,0,0,1
8344-WFMFH,No,9,50.1,484.05,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,0-12,53.78333333333333,0,0,0,1
9600-NAXZN,No,43,101.4,4528.0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,25-48,105.30232558139535,0,0,1,0
8822-KNBHV,No,48,83.45,3887.85,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,25-48,80.996875,1,0,0,0
8404-FYDIB,No,26,86.65,2208.75,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,25-48,84.95192307692308,0,0,1,0
2791-SFVEW,No,9,20.15,238.15,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0-12,26.461111111111112,0,0,0,1
6457-USBER,No,1,80.8,80.8,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,0-12,80.8,0,0,1,0
6762-NSODU,No,46,19.4,958.15,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,25-48,20.829347826086956,1,0,0,1
4662-EKDPQ,No,2,62.05,118.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,0-12,59.15,0,0,0,1
9248-OJYKK,Yes,1,76.45,76.45,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,0-12,76.45,0,0,1,1
9888-ZCUMM,No,64,60.05,3845.45,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,49-72,60.08515625,1,0,0,1
3398-FSHON,Yes,12,91.3,1094.5,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,0-12,91.20833333333333,0,0,1,0
3319-DWOEP,Yes,6,95.75,573.75,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,0-12,95.625,0,0,1,0
1074-WVEVG,No,59,20.35,1267.0,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,49-72,21.47457627118644,1,0,0,1
9979-RGMZT,No,7,94.05,633.45,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,0-12,90.49285714285715,1,0,1,0
6437-UDQJM,Yes,72,84.1,6129.65,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,49-72,85.13402777777777,1,0,0,0
1226-IENZN,Yes,16,78.75,1218.25,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,13-24,76.140625,0,0,1,1
2108-GLPQB,No,25,55.55,1405.3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,25-48,56.211999999999996,0,0,0,1
9259-PACGQ,No,34,62.65,2274.9,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,25-48,66.90882352941176,0,0,0,1
4415-IJZTP,No,1,74.5,74.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0-12,74.5,0,0,1,1
1465-VINDH,No,10,102.1,1068.85,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,True,0-12,106.88499999999999,0,0,1,0
